recipient_legal_name,
Nautilus BioSciences Canada Inc.|Nautilus BioSciences Canada Inc.,
Central Development Corporation|Central Development Corporation,
Prince Edward Island Music Awards Association Inc.|Prince Edward Island Music Awards Association Inc.,
Pathmata Networks Inc.|Pathmata Networks Inc.,
Milton Community Association|Milton Community Association,
Muwin Estate Wines Ltd.|Muwin Estate Wines Ltd.,
Bend Beauty Inc.|Bend Beauty Inc.,
EPC Industries Limited/Industries EPC Limitee|EPC Industries Limited/Industries EPC Limitee,
Solid State Pharma Inc.|Solid State Pharma Inc.,
Fundy Ocean Research Center for Energy Limited|Fundy Ocean Research Center for Energy Limited,
682055 N.-B. Ltée|682055 N.-B. Ltée,
Cody's Women's Institute|Cody's Women's Institute,
Joint Economic Development Initiative Inc.|Joint Economic Development Initiative Inc.,
Docmaster Digital Solutions Inc.|Docmaster Digital Solutions Inc.,
Membertou Reserve Band Council|Membertou Reserve Band Council,
Deer Lake Holdings Limited|Deer Lake Holdings Limited,
C-CORE|C-CORE,
Skymetro UAV Technology Inc.|Skymetro UAV Technology Inc.,
Skymetro UAV Technology Inc.|Skymetro UAV Technology Inc.,
City of Summerside|City of Summerside,
Prince Edward Island Energy Corporation|Prince Edward Island Energy Corporation,
Prince Edward Island Energy Corporation|Prince Edward Island Energy Corporation,
PEI Cultural Human Resources Sector Council Inc.|PEI Cultural Human Resources Sector Council Inc.,
Synergy Natural Pet Products Inc.|Synergy Natural Pet Products Inc.,
Municipality of the County of Colchester|Municipality of the County of Colchester,
True North Clinical Research Halifax Incorporated|True North Clinical Research Halifax Incorporated,
662462 N.B. INC.|662462 N.B. INC.,
River Valley Potatoes Inc.|River Valley Potatoes Inc.,
MacDonald Applicators Ltd.|MacDonald Applicators Ltd.,
Eskasoni Band Council|Eskasoni Band Council,
3264918 Nova Scotia Limited|3264918 Nova Scotia Limited,
The Lingan Country Club|The Lingan Country Club,
Strathspey Place Association|Strathspey Place Association,
Strathspey Place Association|Strathspey Place Association,
Mimir Networks Security Systems Ltd.|Mimir Networks Security Systems Ltd.,
Maritime Lumber Bureau|Maritime Lumber Bureau,
Maritime Lumber Bureau|Maritime Lumber Bureau,
Holland College|Holland College,
Holland College|Holland College,
University of Prince Edward Island|University of Prince Edward Island,
University of Prince Edward Island|University of Prince Edward Island,
University of Prince Edward Island|University of Prince Edward Island,
ViTrak Systems Inc.|ViTrak Systems Inc.,
La Société éducative de l'Île-du-Prince-Édouard Inc.|La Société éducative de l'Île-du-Prince-Édouard Inc.,
Universum Media Inc.|Universum Media Inc.,
Rusagonis Recreation Council Inc.|Rusagonis Recreation Council Inc.,
Les Aventuriers de Charlo Inc.|Les Aventuriers de Charlo Inc.,
Covered Bridge Potato Chip Company Inc.|Covered Bridge Potato Chip Company Inc.,
Covered Bridge Potato Chip Company Inc.|Covered Bridge Potato Chip Company Inc.,
Canusa Cedar Inc.|Canusa Cedar Inc.,
Daigle Jackets Ltd./Ltée|Daigle Jackets Ltd./Ltée,
Municipalité de Saint-Leolin Inc.|Municipalité de Saint-Leolin Inc.,
Municipalité de Saint-Leolin Inc.|Municipalité de Saint-Leolin Inc.,
Royal Canadian Legion - McAdam Branch #7|Royal Canadian Legion - McAdam Branch #7,
Royal Canadian Legion Branch 26 Sackville|Royal Canadian Legion Branch 26 Sackville,
Municipality of the County of Richmond|Municipality of the County of Richmond,
Royal Canadian Legion Branch 43|Royal Canadian Legion Branch 43,
Hillsborough Glendyer Community Association|Hillsborough Glendyer Community Association,
Royal Canadian Legion Branch 32|Royal Canadian Legion Branch 32,
Northside Pool Commission and Cape Breton Regional Municipality|Northside Pool Commission and Cape Breton Regional Municipality,
Rocky Bay Irish Club|Rocky Bay Irish Club,
Membertou Reserve Band Council|Membertou Reserve Band Council,
Membertou Reserve Band Council|Membertou Reserve Band Council,
Copol International Limited|Copol International Limited,
"Cabot Links at Inverness Limited Partnership and Broad Cove, LP|Cabot Links at Inverness Limited Partnership and Broad Cove, LP",
Qalipu Mi'kmaq First Nation|Qalipu Mi'kmaq First Nation,
Memorial University of Newfoundland - International Centre|Memorial University of Newfoundland - International Centre,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Town of Conception Bay South|Town of Conception Bay South,
Murchison Foundation Inc.|Murchison Foundation Inc.,
Murchison Foundation Inc.|Murchison Foundation Inc.,
University of Prince Edward Island|University of Prince Edward Island,
Small Halls Inc.|Small Halls Inc.,
Cellufuel Inc.|Cellufuel Inc.,
University of New Brunswick|University of New Brunswick,
Le Légumier du Madawaska Inc.|Le Légumier du Madawaska Inc.,
Corruven Canada Inc.|Corruven Canada Inc.,
Docmaster Digital Solutions Inc.|Docmaster Digital Solutions Inc.,
Boisdale Volunteer Fire Department|Boisdale Volunteer Fire Department,
Strait of Canso Superport Corporation Limited|Strait of Canso Superport Corporation Limited,
Barite Mud Services Inc.|Barite Mud Services Inc.,
Country Ribbon Inc.|Country Ribbon Inc.,
Holland College|Holland College,
Community of Crapaud|Community of Crapaud,
South Shore Community Organization|South Shore Community Organization,
Greater Fredericton Community Economic Development Agency Inc.|Greater Fredericton Community Economic Development Agency Inc.,
Ville de Caraquet|Ville de Caraquet,
Village d'Atholville|Village d'Atholville,
City of St. John's|City of St. John's,
St. Anthony Basin Resources Inc.|St. Anthony Basin Resources Inc.,
St. Anthony Basin Resources Inc.|St. Anthony Basin Resources Inc.,
Tourism Industry Association of Prince Edward Island|Tourism Industry Association of Prince Edward Island,
Civilized Worldwide Inc.|Civilized Worldwide Inc.,
Civilized Worldwide Inc.|Civilized Worldwide Inc.,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Appili Therapeutics Inc.|Appili Therapeutics Inc.,
Island Propane Ltd.|Island Propane Ltd.,
Memorial University of Newfoundland|Memorial University of Newfoundland,
MACAUSLAND'S WOOLEN MILLS LTD.|MACAUSLAND'S WOOLEN MILLS LTD.,
Adroit Vista Predictions Inc.|Adroit Vista Predictions Inc.,
Health QR Inc.|Health QR Inc.,
North Nova Seafoods Limited|North Nova Seafoods Limited,
Eyeread Inc.|Eyeread Inc.,
Innovation PEI|Innovation PEI,
Innovation PEI|Innovation PEI,
Grand Bank Heritage Society Inc.|Grand Bank Heritage Society Inc.,
Grand Bank Heritage Society Inc.|Grand Bank Heritage Society Inc.,
Grand Bank Lions Club|Grand Bank Lions Club,
Dalhousie University|Dalhousie University,
Nova Fish Farms Inc.|Nova Fish Farms Inc.,
Nova Fish Farms Inc.|Nova Fish Farms Inc.,
Cape Breton Regional Municipality|Cape Breton Regional Municipality,
The Cape Breton Ski Club|The Cape Breton Ski Club,
The Cape Breton Ski Club|The Cape Breton Ski Club,
South Ridge Maple Co. Ltd.|South Ridge Maple Co. Ltd.,
Bicycle Nova Scotia|Bicycle Nova Scotia,
Bicycle Nova Scotia|Bicycle Nova Scotia,
Tourism Industry Association of Prince Edward Island|Tourism Industry Association of Prince Edward Island,
Tourism Industry Association of Prince Edward Island|Tourism Industry Association of Prince Edward Island,
Livingston Steel Inc.|Livingston Steel Inc.,
NOVA SCOTIA BUSINESS INCORPORATED|NOVA SCOTIA BUSINESS INCORPORATED,
Delivra Inc.|Delivra Inc.,
Pantel International Inc.|Pantel International Inc.,
l'Association touristique Évangéline|l'Association touristique Évangéline,
City of Summerside|City of Summerside,
Izaak Walton Killam Health Centre|Izaak Walton Killam Health Centre,
Navigate Startup House|Navigate Startup House,
InterVivo Solutions Inc.|InterVivo Solutions Inc.,
InterVivo Solutions Inc.|InterVivo Solutions Inc.,
Mount Saint Vincent University - Centre for Women in Business|Mount Saint Vincent University - Centre for Women in Business,
Kohltech International Limited|Kohltech International Limited,
Kohltech International Limited|Kohltech International Limited,
Motel Colibri (2015) Ltée|Motel Colibri (2015) Ltée,
Encore Interactive Inc.|Encore Interactive Inc.,
Mount Saint Vincent University - Centre for Women in Business|Mount Saint Vincent University - Centre for Women in Business,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Atlantic Chamber of Commerce Inc.|Atlantic Chamber of Commerce Inc.,
St. John's Board of Trade|St. John's Board of Trade,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Charming Churches Ltd.|Charming Churches Ltd.,
Aqua Bounty Canada Inc. and Aqua Bounty Technologies Inc.|Aqua Bounty Canada Inc. and Aqua Bounty Technologies Inc.,
InteliSys Aviation Systems (2013) Inc.|InteliSys Aviation Systems (2013) Inc.,
Municipality of the County of Inverness|Municipality of the County of Inverness,
Municipality of the County of Inverness|Municipality of the County of Inverness,
Northern Peninsula East Heritage Corridor Inc.|Northern Peninsula East Heritage Corridor Inc.,
Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat,
Everest Plastik Inc.|Everest Plastik Inc.,
Conseil économique du Nouveau-Brunswick inc.|Conseil économique du Nouveau-Brunswick inc.,
Opportunities New Brunswick|Opportunities New Brunswick,
North East Church Heritage Association Inc.|North East Church Heritage Association Inc.,
Food Island Partnership Inc.|Food Island Partnership Inc.,
Food Island Partnership Inc.|Food Island Partnership Inc.,
Borden Area Development Corporation|Borden Area Development Corporation,
Somru BioScience Inc.|Somru BioScience Inc.,
The Shelburne Library Building Association|The Shelburne Library Building Association,
The Old Sydney Society|The Old Sydney Society,
Atlantic Studios Co-operative|Atlantic Studios Co-operative,
University of New Brunswick|University of New Brunswick,
University of New Brunswick|University of New Brunswick,
University of New Brunswick|University of New Brunswick,
University of New Brunswick|University of New Brunswick,
Mount Allison University|Mount Allison University,
Failure Analysis Laboratories & Consulting Newfoundland & Labrador Ltd.|Failure Analysis Laboratories & Consulting Newfoundland & Labrador Ltd.,
Failure Analysis Laboratories & Consulting Newfoundland & Labrador Ltd.|Failure Analysis Laboratories & Consulting Newfoundland & Labrador Ltd.,
Failure Analysis Laboratories & Consulting Newfoundland & Labrador Ltd.|Failure Analysis Laboratories & Consulting Newfoundland & Labrador Ltd.,
Terra Nova Trusses (1994) Limited|Terra Nova Trusses (1994) Limited,
The Wilds at Salmonier River Inc.|The Wilds at Salmonier River Inc.,
Engineering Technologies Canada Ltd.|Engineering Technologies Canada Ltd.,
Engineering Technologies Canada Ltd.|Engineering Technologies Canada Ltd.,
New Brunswick Innovation Foundation|New Brunswick Innovation Foundation,
Boise AllJoist Ltd.|Boise AllJoist Ltd.,
Propel ICT Inc.|Propel ICT Inc.,
Welaptega Marine Limited|Welaptega Marine Limited,
New Brunswick Association of Community Business Development Corporations Inc.|New Brunswick Association of Community Business Development Corporations Inc.,
New Brunswick Association of CBDCs / L'Association des CBDC du Nouveau-Brunswick|New Brunswick Association of CBDCs / L'Association des CBDC du Nouveau-Brunswick,
New Brunswick Association of CBDCs / L'Association des CBDC du Nouveau-Brunswick|New Brunswick Association of CBDCs / L'Association des CBDC du Nouveau-Brunswick,
Saint Mary's University|Saint Mary's University,
Centre for Local Prosperity|Centre for Local Prosperity,
Centre for Local Prosperity|Centre for Local Prosperity,
The New Vogue Furriers Limited|The New Vogue Furriers Limited,
Healthy Waters Labrador Inc.|Healthy Waters Labrador Inc.,
Newfoundland and Labrador Association of Technology Industries Incorporated|Newfoundland and Labrador Association of Technology Industries Incorporated,
Newfoundland and Labrador Association of Technology Industries Incorporated|Newfoundland and Labrador Association of Technology Industries Incorporated,
Penney Polycoatings Inc.|Penney Polycoatings Inc.,
Penney Polycoatings Inc.|Penney Polycoatings Inc.,
PEI Juice Works Ltd.|PEI Juice Works Ltd.,
La Société éducative de l'Île-du-Prince-Édouard Inc.|La Société éducative de l'Île-du-Prince-Édouard Inc.,
La Société éducative de l'Île-du-Prince-Édouard Inc.|La Société éducative de l'Île-du-Prince-Édouard Inc.,
New Brunswick Biotechnology and Technological Innovation Centre of Excellence In|New Brunswick Biotechnology and Technological Innovation Centre of Excellence In,
New Brunswick Biotechnology and Technological Innovation Centre of Excellence In|New Brunswick Biotechnology and Technological Innovation Centre of Excellence In,
Ulnooweg Development Group Incorporated|Ulnooweg Development Group Incorporated,
Memorial University|Memorial University,
Universal Helicopters Newfoundland and Labrador LP|Universal Helicopters Newfoundland and Labrador LP,
Fathers of Confederation Buildings Trust|Fathers of Confederation Buildings Trust,
Velsoft Training Materials Inc.|Velsoft Training Materials Inc.,
Resolution Optics Inc.|Resolution Optics Inc.,
Envirem Organics Inc.|Envirem Organics Inc.,
Envirem Organics Inc.|Envirem Organics Inc.,
LearnSphere Canada Inc.|LearnSphere Canada Inc.,
Aerospace and Defence Industries Association of Nova Scotia (ADIANS)|Aerospace and Defence Industries Association of Nova Scotia (ADIANS),
70464 Newfoundland and Labrador Inc.|70464 Newfoundland and Labrador Inc.,
Maher's Contracting Ltd|Maher's Contracting Ltd,
Merasheen Oyster Farms Inc.|Merasheen Oyster Farms Inc.,
Merasheen Oyster Farms Inc.|Merasheen Oyster Farms Inc.,
STELIA Aerospace North America Inc./STELIA Aéronautique Amérique du Nord Inc.|STELIA Aerospace North America Inc./STELIA Aéronautique Amérique du Nord Inc.,
Site 2020 Incorporated|Site 2020 Incorporated,
Nova Scotia Innovation Corporation|Nova Scotia Innovation Corporation,
Elandas Inc.|Elandas Inc.,
Elandas Inc.|Elandas Inc.,
Cape Breton Business Partnership Inc.|Cape Breton Business Partnership Inc.,
Town of St. Lawrence|Town of St. Lawrence,
Town of St. Lawrence|Town of St. Lawrence,
Adfinitum Networks Inc.|Adfinitum Networks Inc.,
Newfoundland & Labrador Film Development Corporation|Newfoundland & Labrador Film Development Corporation,
Municipality of Lot 11 and Area|Municipality of Lot 11 and Area,
Cana-add Inc.|Cana-add Inc.,
PhotoDynamic Incorporated|PhotoDynamic Incorporated,
Allswater Marine Consultants Ltd.|Allswater Marine Consultants Ltd.,
Cardwell Farms Compost Products Inc.|Cardwell Farms Compost Products Inc.,
Érablière Denis Côté Inc.|Érablière Denis Côté Inc.,
Town of Conception Bay South|Town of Conception Bay South,
Grand Bank Development Corporation|Grand Bank Development Corporation,
W.P. Griffin Incorporated|W.P. Griffin Incorporated,
Royal Star Foods Ltd.|Royal Star Foods Ltd.,
Royal Star Foods Ltd.|Royal Star Foods Ltd.,
P.E.I. Mussel King (1994) Inc.|P.E.I. Mussel King (1994) Inc.,
Eastern Fabricators Inc.|Eastern Fabricators Inc.,
Taste of Nova Scotia Society|Taste of Nova Scotia Society,
Avive Naturals Inc.|Avive Naturals Inc.,
Émile Sénéchal et Fils Ltée/Émile Sénéchal & Sons Ltd.|Émile Sénéchal et Fils Ltée/Émile Sénéchal & Sons Ltd.,
Newfoundland Aquaculture Industry Association Inc.|Newfoundland Aquaculture Industry Association Inc.,
Canada Special Olympics 2016 Games Organizing Committee Inc.|Canada Special Olympics 2016 Games Organizing Committee Inc.,
Rodney's Oyster Depot LP|Rodney's Oyster Depot LP,
Craft Alliance Atlantic Association|Craft Alliance Atlantic Association,
BML Web Development & Communication Inc.|BML Web Development & Communication Inc.,
Alantra Leasing Inc.|Alantra Leasing Inc.,
Mr. Randell Prior|Mr. Randell Prior,
